Metric,conversation_id,CoT,PD,SR,MoRE
F1_Pos_Cons,35,0.0,0.0,0.0,0.0
F1_Pos_Cons,36,0.0,0.0,0.0,0.0
F1_Pos_Cons,37,0.0,0.0,0.0,0.0
F1_Pos_Cons,39,0.4925925925925926,0.548148148148148,0.6111111111111112,0.5666666666666667
F1_Pos_Cons,4,0.0,0.0,0.0,0.0
F1_Pos_Cons,41,0.0,0.0,0.0,0.0
F1_Pos_Cons,42,0.0,0.0,0.0,0.0
F1_Pos_Cons,44,0.6,0.4,0.6,0.5333333333333333
F1_Pos_Cons,46,0.0,0.0,0.0,0.0
F1_Pos_Cons,48,0.9777777777777779,1.0,0.9111111111111111,0.8444444444444444
F1_Pos_Cons,49,0.26666666666666666,0.36666666666666664,0.4333333333333333,0.5
F1_Pos_Cons,5,1.0,1.0,0.8,1.0
F1_Pos_Cons,55,0.6333333333333333,0.7333333333333333,0.6777777777777778,0.7333333333333333
F1_Pos_Cons,57,0.0,0.0,0.0,0.0
F1_Pos_Cons,6,0.4,0.4,0.06666666666666667,0.3
F1_Pos_Cons,67,0.711111111111111,0.8222222222222222,0.711111111111111,0.7555555555555555
F1_Pos_Cons,7,0.8228571428571427,0.8076190476190476,0.7028571428571428,0.7466666666666667
F1_Pos_Cons,77,1.0,0.8,0.4,0.6
F1_Pos_Cons,8,0.0,0.0,0.0,0.0
F1_Pos_Cons,9,0.27777777777777773,0.29999999999999993,0.27777777777777773,0.3666666666666666
F1_Pos_Cons,93,0.0,0.0,0.0,0.0
F1_Pos_Cons,94,0.8666666666666666,0.7619047619047619,0.8,0.7999999999999999
F1_Pos_Cons,Average,0.46745468873128443,0.475388382303276,0.4529246876055387,0.4779815377687719
F1_Pos_Cons,Std,0.39318750975587646,0.3836381811372056,0.3866165789759511,0.3768172886387984
Acc_None_Cons,1,0.8285714285714286,0.9428571428571428,0.9142857142857143,0.8571428571428571
Acc_None_Cons,10,0.7076923076923076,0.6615384615384616,0.7076923076923076,0.6615384615384616
Acc_None_Cons,11,0.881578947368421,0.8868421052631579,0.8868421052631579,0.9
Acc_None_Cons,12,0.9777777777777779,0.9888888888888889,0.9777777777777779,0.9555555555555555
Acc_None_Cons,13,0.8833333333333334,0.85,0.9166666666666666,0.8833333333333334
Acc_None_Cons,14,0.9,0.89,0.9199999999999999,0.89
Acc_None_Cons,15,1.0,1.0,1.0,0.8800000000000001
Acc_None_Cons,16,0.8736842105263157,0.8526315789473685,0.9052631578947368,0.8947368421052632
Acc_None_Cons,17,0.5769230769230769,0.7076923076923076,0.7307692307692307,0.7615384615384615
Acc_None_Cons,18,0.6909090909090909,0.7181818181818181,0.7363636363636363,0.7
Acc_None_Cons,19,0.7625,0.6125,0.7,0.7875
Acc_None_Cons,20,0.8439024390243903,0.8682926829268294,0.8634146341463416,0.8585365853658538
Acc_None_Cons,21,0.9098591549295774,0.9098591549295774,0.8816901408450704,0.9070422535211268
Acc_None_Cons,22,1.0,1.0,0.9111111111111111,0.9555555555555555
Acc_None_Cons,23,0.6909090909090909,0.7818181818181819,0.7636363636363637,0.6545454545454545
Acc_None_Cons,24,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444
Acc_None_Cons,25,0.7913043478260869,0.826086956521739,0.7913043478260869,0.7913043478260869
Acc_None_Cons,26,0.6642857142857144,0.7928571428571429,0.7857142857142857,0.8071428571428572
Acc_None_Cons,28,0.875,0.925,0.9,0.825
Acc_None_Cons,29,0.85,0.85,0.875,0.875
Acc_None_Cons,3,0.6888888888888889,0.6888888888888889,0.7333333333333333,0.6666666666666666
Acc_None_Cons,31,0.6071428571428571,0.6571428571428571,0.6357142857142858,0.7071428571428571
Acc_None_Cons,32,0.6285714285714286,0.5714285714285714,0.6857142857142857,0.5857142857142857
Acc_None_Cons,33,0.9244444444444444,0.9244444444444444,0.9333333333333333,0.928888888888889
Acc_None_Cons,34,0.8642857142857142,0.8857142857142858,0.8857142857142858,0.8714285714285713
Acc_None_Cons,35,1.0,1.0,1.0,1.0
Acc_None_Cons,36,0.6,0.9199999999999999,0.8742857142857143,0.76
Acc_None_Cons,37,0.52,0.38,0.76,0.71
Acc_None_Cons,39,0.7565217391304347,0.7304347826086957,0.7391304347826086,0.7130434782608696
Acc_None_Cons,4,0.6909090909090909,0.6,0.890909090909091,0.9272727272727274
Acc_None_Cons,41,0.8857142857142858,0.8571428571428571,0.8761904761904763,0.819047619047619
Acc_None_Cons,42,0.6,0.7555555555555555,0.6888888888888889,0.711111111111111
Acc_None_Cons,44,0.9517241379310345,0.9655172413793103,0.9724137931034482,0.9793103448275863
Acc_None_Cons,46,0.8666666666666666,0.9166666666666666,0.9166666666666666,0.8833333333333332
Acc_None_Cons,48,0.9904761904761905,1.0,1.0,0.7904761904761906
Acc_None_Cons,49,0.34285714285714286,0.5714285714285714,0.4,0.5142857142857142
Acc_None_Cons,5,1.0,0.9818181818181818,1.0,1.0
Acc_None_Cons,55,0.9727272727272727,1.0,0.990909090909091,0.990909090909091
Acc_None_Cons,57,0.3944444444444445,0.5,0.43888888888888894,0.5
Acc_None_Cons,6,0.8727272727272727,0.7636363636363637,0.6727272727272727,0.9090909090909092
Acc_None_Cons,67,0.7777777777777778,0.711111111111111,0.711111111111111,0.7333333333333333
Acc_None_Cons,7,0.8434782608695652,0.8782608695652174,0.8869565217391304,0.9043478260869564
Acc_None_Cons,77,0.7529411764705882,0.6941176470588235,0.6235294117647059,0.6823529411764706
Acc_None_Cons,8,0.97,0.9800000000000001,1.0,1.0
Acc_None_Cons,9,0.876470588235294,0.8647058823529411,0.8352941176470587,0.8647058823529411
Acc_None_Cons,93,0.952,0.96,0.9279999999999999,0.944
Acc_None_Cons,94,0.8222222222222223,0.8333333333333334,0.8666666666666666,0.8555555555555555
Acc_None_Cons,Average,0.8022482333407164,0.8191667867690159,0.8289011403090911,0.8221688156718506
Acc_None_Cons,Std,0.1588442509603119,0.14905863692001398,0.13859292994095387,0.12478582050924174
