Metric,conversation_id,CoT,PD,SR,MoRE
F1_Pos_Pref,94,0.5671428571428571,0.6290476190476191,0.5985714285714285,0.6147619047619047
F1_Pos_Pref,Average,0.328293927113076,0.3542700664190026,0.330866686111367,0.3460713466990062
F1_Pos_Pref,Std,0.23235912441235837,0.24318080284572952,0.2429060906142392,0.2417080449626652
Acc_None_Pref,1,0.52,0.4,0.56,0.6799999999999999
Acc_None_Pref,10,0.5833333333333333,0.6166666666666667,0.5833333333333334,0.6333333333333333
Acc_None_Pref,11,0.8972972972972973,0.9324324324324325,0.9054054054054055,0.9027027027027028
Acc_None_Pref,12,0.4461538461538462,0.36923076923076925,0.09230769230769231,0.4461538461538462
Acc_None_Pref,13,0.78,0.76,0.7,0.76
Acc_None_Pref,14,0.7818181818181819,0.9454545454545455,0.8909090909090909,0.8363636363636363
Acc_None_Pref,15,0.6,0.5599999999999999,0.72,0.6
Acc_None_Pref,16,0.7428571428571429,0.8,0.7142857142857143,0.7142857142857143
Acc_None_Pref,17,0.6222222222222222,0.6888888888888889,0.6,0.6
Acc_None_Pref,18,0.5,0.54,0.53,0.54
Acc_None_Pref,19,0.6363636363636364,0.5818181818181818,0.6363636363636364,0.4727272727272728
Acc_None_Pref,20,0.7294117647058823,0.7235294117647059,0.7647058823529412,0.6823529411764706
Acc_None_Pref,21,0.859375,0.89375,0.7875,0.871875
Acc_None_Pref,22,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445
Acc_None_Pref,23,0.8,0.7666666666666667,0.8,0.7333333333333333
Acc_None_Pref,24,0.7565217391304347,0.7391304347826086,0.7478260869565216,0.7304347826086957
Acc_None_Pref,25,0.5222222222222223,0.5666666666666667,0.5555555555555556,0.5444444444444445
Acc_None_Pref,26,0.7894736842105263,0.7263157894736841,0.7263157894736841,0.7578947368421052
Acc_None_Pref,28,0.4,0.6,0.36666666666666664,0.4666666666666666
Acc_None_Pref,29,0.7428571428571429,0.6571428571428571,0.6857142857142857,0.6285714285714286
Acc_None_Pref,3,0.5111111111111111,0.5111111111111111,0.5333333333333334,0.4666666666666666
Acc_None_Pref,31,0.656,0.6960000000000001,0.68,0.68
Acc_None_Pref,32,0.37333333333333335,0.4,0.5733333333333334,0.4
Acc_None_Pref,33,0.6954545454545455,0.7045454545454545,0.7272727272727273,0.7090909090909091
Acc_None_Pref,34,0.825,0.80625,0.81875,0.7625
Acc_None_Pref,35,0.6,0.64,0.5599999999999999,0.5599999999999999
Acc_None_Pref,36,0.8620689655172413,0.8965517241379309,0.8275862068965518,0.8275862068965518
Acc_None_Pref,37,0.7,0.775,0.6625,0.7625
Acc_None_Pref,39,0.762962962962963,0.8148148148148149,0.8814814814814815,0.7925925925925925
Acc_None_Pref,4,0.9142857142857143,0.8285714285714285,0.8142857142857143,0.8928571428571429
Acc_None_Pref,41,0.58,0.6,0.54,0.5599999999999999
Acc_None_Pref,42,0.5428571428571429,0.48571428571428565,0.6,0.6
Acc_None_Pref,44,0.6636363636363637,0.8272727272727274,0.8272727272727274,0.7454545454545455
Acc_None_Pref,46,0.6,0.5666666666666667,0.65,0.6166666666666667
Acc_None_Pref,48,0.425,0.6375,0.525,0.7125
Acc_None_Pref,49,0.5142857142857142,0.5142857142857142,0.6857142857142857,0.7142857142857142
Acc_None_Pref,5,0.65,0.625,0.55,0.7
Acc_None_Pref,55,0.6333333333333334,0.6,0.6222222222222222,0.6222222222222222
Acc_None_Pref,57,0.6060606060606061,0.593939393939394,0.5151515151515151,0.6363636363636364
Acc_None_Pref,6,0.7333333333333333,0.7466666666666667,0.5599999999999999,0.7466666666666667
Acc_None_Pref,67,0.16666666666666666,0.19999999999999998,0.16666666666666666,0.13333333333333333
Acc_None_Pref,7,0.6695652173913043,0.6956521739130435,0.7043478260869565,0.6956521739130435
Acc_None_Pref,77,0.43076923076923085,0.4615384615384615,0.5384615384615385,0.4461538461538462
Acc_None_Pref,8,0.5076923076923077,0.6153846153846154,0.5230769230769231,0.5846153846153846
Acc_None_Pref,9,0.8214285714285714,0.8428571428571429,0.8642857142857142,0.8214285714285714
Acc_None_Pref,93,0.7866666666666667,0.7822222222222222,0.8311111111111111,0.8044444444444444
Acc_None_Pref,94,0.909090909090909,0.909090909090909,0.8727272727272727,0.909090909090909
Acc_None_Pref,Average,0.6445734968828378,0.6614632610248025,0.6482109400670011,0.6584735301361051
Acc_None_Pref,Std,0.16155344653052897,0.1628715756651285,0.17109706025806523,0.15373288027160958
